3296253,309580,671201,481040,442732,359338,324769,400241,352176,323565,432373,444533,312053,0
11615526,440198,711044,272540,341822,387492,432034,426876,395110,438315,250644,234735,0,312053
3478518,244222,581002,623290,353778,284518,250562,403669,277899,225338,855587,0,234735,444533
3275652,221554,554975,579155,335996,265440,236864,317036,254384,205094,0,855587,250644,432373
9199807,430135,713380,261725,365962,415478,428682,417701,416743,0,205094,225338,438315,323565
5899973,403001,708669,313808,387155,416128,404087,445310,0,416743,254384,277899,395110,352176
4389585,399746,816472,418611,451770,456380,405405,0,445310,417701,317036,403669,426876,400241
9111464,442631,692237,289928,356722,397150,0,405405,404087,428682,236864,250562,432034,324769
5548125,400688,723648,315469,392115,0,397150,456380,416128,415478,265440,284518,387492,359338
3412638,338312,701642,394170,0,392115,356722,451770,387155,365962,335996,353778,341822,442732
3282894,270879,619063,0,394170,315469,289928,418611,313808,261725,579155,623290,272540,481040
4785831,690252,0,619063,701642,723648,692237,816472,708669,713380,554975,581002,711044,671201
9308648,0,690252,270879,338312,400688,442631,399746,403001,430135,221554,244222,440198,309580
0,9308648,4785831,3282894,3412638,5548125,9111464,4389585,5899973,9199807,3275652,3478518,11615526,3296253

