10068164,3399203,4954804,2904570,3463372,2807648,10377184,3234016,7497616,5154132,4808540,0
12125304,4961477,6135796,4907568,3752826,3819710,12564990,4540464,5620380,6142492,0,4808540
12848596,6107969,6786356,5696637,4561228,4362620,11642112,5642548,6581876,0,6142492,5154132
12592800,6079000,6737880,5360540,4044604,4018508,10732680,5465672,0,6581876,5620380,7497616
10218833,3256918,5331072,3345090,3997108,3704356,8830036,0,5465672,5642548,4540464,3234016
19782405,13103732,13535973,12797107,10618920,10237804,0,8830036,10732680,11642112,12564990,10377184
9784023,2902962,4374249,3152415,4116888,0,10237804,3704356,4018508,4362620,3819710,2807648
11117370,3551218,4889222,4311767,0,4116888,10618920,3997108,4044604,4561228,3752826,3463372
13351610,3349737,6251522,0,4311767,3152415,12797107,3345090,5360540,5696637,4907568,2904570
14400903,6941785,0,6251522,4889222,4374249,13535973,5331072,6737880,6786356,6135796,4954804
13638183,0,6941785,3349737,3551218,2902962,13103732,3256918,6079000,6107969,4961477,3399203
0,13638183,14400903,13351610,11117370,9784023,19782405,10218833,12592800,12848596,12125304,10068164

